Date Cts +- State
58908.5 2.0389 0.0272 0
58909.5 2.8723 0.0297 0
58910.5 2.6769 0.0313 0
58911.5 2.3854 0.0380 0
58912.5 2.8295 0.0493 0
58913.5 2.8533 0.0381 0
58914.5 2.4877 0.0333 0
58915.5 3.0267 0.0387 0
58916.5 2.6214 0.0401 0
58917.5 2.4982 0.0481 0
58918.5 2.3183 0.0443 0
58919.5 2.4352 0.0581 0
58920.5 2.7772 0.0524 0
58921.5 3.1329 0.0589 0
58922.5 2.9131 0.0789 0
58948.5 3.3502 0.0653 0
58949.5 3.1416 0.0891 0
58950.5 2.5979 0.0488 0
58951.5 2.7069 0.0485 0
58952.5 3.1045 0.0511 0
58953.5 3.4309 0.0567 0
58954.5 3.1235 0.0520 0
58955.5 2.3992 0.0469 0
58956.5 2.9411 0.0495 0
58957.5 3.0831 0.0492 0
58958.5 2.6176 0.0381 0
58959.5 2.8659 0.0543 0
58960.5 2.5790 0.0484 0
58961.5 2.4117 0.0461 0
58962.5 1.8835 0.0282 0
58963.5 2.1088 0.0291 0
58964.5 1.4579 0.0246 0
58965.5 1.9177 0.0274 0
58966.5 1.8313 0.0300 0
58967.5 1.8869 0.0288 0
58968.5 1.7180 0.0276 0
58969.5 1.9660 0.0284 0
58970.5 1.4022 0.0250 0
58971.5 1.8993 0.0283 0
58972.5 2.1576 0.0276 0
58973.5 1.1211 0.0214 0
58974.5 1.3925 0.0226 0
58975.5 1.7550 0.0257 0
58976.5 1.9468 0.0270 0
58977.5 1.8434 0.0266 0
58978.5 1.7427 0.0252 0
58979.5 2.1935 0.0289 0
58980.5 2.2071 0.0286 0
58981.5 1.9686 0.0284 0
58982.5 2.8406 0.0314 0
58983.5 1.8071 0.0290 0
58984.5 1.8061 0.0274 0
58985.5 2.0023 0.0391 0
58986.5 2.1322 0.0328 0
58987.5 2.6055 0.0442 0
58988.5 2.2351 0.0393 0
58989.5 2.4863 0.0472 0
58990.5 2.4653 0.0459 0
58991.5 2.4461 0.0485 0
58992.5 2.1517 0.0454 0
58993.5 2.8940 0.0555 0
58994.5 2.6943 0.0535 0
59022.5 2.7233 0.0814 0
59023.5 2.5071 0.1501 0
59028.5 2.3687 0.0486 0
59029.5 3.4888 0.0548 0
59030.5 2.9193 0.0505 0
59031.5 2.4571 0.0449 0
59032.5 2.7880 0.0548 0
59033.5 2.1599 0.0448 0
59034.5 2.1358 0.0351 0
59035.5 2.4730 0.0294 0
59036.5 2.2565 0.0283 0
59037.5 2.3476 0.0313 0
59038.5 2.3273 0.0329 0
59039.5 2.6866 0.0349 0
59040.5 2.4035 0.0320 0
59041.5 2.8415 0.0343 0
59042.5 2.0970 0.0302 0
59043.5 1.7441 0.0253 0
59044.5 2.5189 0.0303 0
59045.5 2.1270 0.0279 0
59046.5 1.9224 0.0271 0
59047.5 2.3510 0.0295 0
59048.5 2.7163 0.0317 0
59049.5 2.2019 0.0284 0
59050.5 1.9179 0.0276 0
59051.5 1.9986 0.0278 0
59052.5 1.8705 0.0279 0
59053.5 1.6546 0.0308 0
59054.5 2.1353 0.0273 0
59055.5 2.0960 0.0305 0
59056.5 1.6965 0.0301 0
59057.5 1.9839 0.0368 0
59058.5 3.1209 0.0455 0
59059.5 2.7269 0.0549 0
59060.5 2.5326 0.0421 0
59061.5 3.0429 0.0557 0
59062.5 2.8934 0.0497 0
59063.5 3.7619 0.0586 0
59064.5 2.9155 0.0517 0
59066.5 2.6573 0.0541 0
59067.5 2.7547 0.0651 0
59095.5 3.3005 0.0714 0
59096.5 3.0961 0.0574 0
59097.5 3.3802 0.0568 0
59098.5 3.3967 0.0571 0
59099.5 3.0461 0.0519 0
59100.5 3.3026 0.0545 0
59101.5 3.3196 0.0524 0
59102.5 3.5507 0.0562 0
59103.5 2.8385 0.0492 0
59104.5 2.8301 0.0502 0
59105.5 2.5975 0.0470 0
59106.5 1.9457 0.0496 0
59107.5 1.9888 0.0372 0
59108.5 2.2076 0.0289 0
59109.5 1.8734 0.0259 0
59110.5 1.6460 0.0267 0
59111.5 1.9199 0.0285 0
59112.5 1.3744 0.0251 0
59113.5 1.5415 0.0277 0
59114.5 1.8841 0.0290 0
59115.5 1.9222 0.0277 0
59116.5 1.7155 0.0263 0
59117.5 1.8575 0.0260 0
59118.5 2.1745 0.0285 0
59119.5 2.1220 0.0270 0
59120.5 2.5784 0.0307 0
59121.5 2.1737 0.0276 0
59122.5 2.1739 0.0288 0
59123.5 2.8318 0.0309 0
59124.5 2.7631 0.0319 0
59125.5 2.2603 0.0301 0
59126.5 2.1193 0.0310 0
59127.5 3.0323 0.0336 0
59128.5 1.9977 0.0307 0
59129.5 3.0141 0.0440 0
59130.5 2.5530 0.0438 0
59131.5 2.5358 0.0397 0
59132.5 2.3987 0.0356 0
59133.5 2.2898 0.0395 0
59134.5 2.4571 0.0438 0
59135.5 2.8768 0.0499 0
59136.5 2.4535 0.0491 0
59137.5 2.2516 0.1311 0
59168.5 3.7769 0.0688 0
59169.5 3.6836 0.0641 0
59170.5 3.2757 0.0567 0
59171.5 3.0514 0.0550 0
59172.5 2.7050 0.0514 0
59173.5 2.7140 0.0490 0
59174.5 2.2237 0.0460 0
59175.5 2.4960 0.0490 0
59176.5 3.7642 0.2202 0
59177.5 2.2566 0.0466 0
59178.5 2.0293 0.0369 0
59179.5 1.8532 0.0512 0
59180.5 1.8840 0.0346 0
59181.5 1.7403 0.0272 0
59182.5 1.1709 0.0228 0
59183.5 1.6210 0.0261 0
59184.5 1.8205 0.0278 0
59185.5 1.8794 0.0306 0
59186.5 1.6001 0.0266 0
59187.5 2.0685 0.0412 0
59188.5 1.8299 0.0315 0
59189.5 1.1673 0.0236 0
59190.5 1.3957 0.0231 0
59191.5 1.8911 0.0271 0
59192.5 1.2714 0.0223 0
59193.5 1.7554 0.0268 0
59194.5 1.8547 0.0260 0
59195.5 1.4028 0.0241 0
59196.5 1.5702 0.0248 0
59197.5 1.5562 0.0258 0
59198.5 1.5093 0.0262 0
59199.5 1.9054 0.0377 0
59200.5 1.6844 0.0676 0
59201.5 1.0717 0.0275 0
59202.5 1.2074 0.0314 0
59203.5 1.6083 0.0382 0
59204.5 1.2924 0.0266 0
59205.5 2.1458 0.0318 0
59206.5 1.5506 0.0336 0
59207.5 1.5033 0.0361 0
59208.5 2.1649 0.0478 0
59209.5 1.7419 0.0410 0
59210.5 1.9559 0.0461 0
59211.5 2.2967 0.0488 0
59212.5 1.5166 0.0446 0
59213.5 1.9193 0.0724 0
59241.5 2.2093 0.0767 0
59242.5 2.5984 0.0522 0
59243.5 2.1687 0.0490 0
59244.5 2.5116 0.0485 0
59245.5 2.9706 0.0530 0
59246.5 2.3601 0.0457 0
59247.5 3.2174 0.0534 0
59248.5 3.2926 0.0574 0
59249.5 3.4328 0.0583 0
59250.5 2.5346 0.0491 0
59251.5 2.9374 0.0477 0
59252.5 2.4715 0.0505 0
59253.5 2.0276 0.0340 0
59254.5 2.5812 0.0354 0
59255.5 1.9671 0.0302 0
59256.5 1.9271 0.0333 0
59257.5 2.1629 0.0352 0
59258.5 2.1498 0.0312 0
59259.5 1.9021 0.0314 0
59260.5 1.8458 0.0287 0
59261.5 1.8725 0.0290 0
59262.5 1.7649 0.0275 0
59263.5 1.7896 0.0271 0
59264.5 1.7544 0.0253 0
59265.5 1.5274 0.0256 0
59266.5 1.5217 0.0239 0
59267.5 1.8129 0.0265 0
59268.5 1.4919 0.0239 0
59269.5 1.0881 0.0219 0
59270.5 2.2001 0.0285 0
59271.5 1.5841 0.0261 0
59272.5 1.5524 0.0258 0
59273.5 1.8186 0.0326 0
59274.5 2.0535 0.0292 0
59275.5 1.9842 0.0375 0
59276.5 2.4073 0.0432 0
59277.5 2.2690 0.0345 0
59278.5 2.4483 0.0382 0
59279.5 2.4235 0.0414 0
59280.5 2.2184 0.0440 0
59281.5 3.0196 0.0546 0
59282.5 3.8375 0.0605 0
59283.5 3.4121 0.0569 0
59284.5 2.2018 0.0498 0
59285.5 2.5518 0.0525 0
59286.5 2.5467 0.1055 0
59292.5 2.7181 0.0437 0
59293.5 1.9775 0.0826 0
59313.5 3.9939 0.1080 0
59314.5 3.4842 0.0612 0
59315.5 3.1887 0.0591 0
59316.5 3.7787 0.0594 0
59317.5 3.8375 0.0612 0
59318.5 3.5796 0.0562 0
59319.5 2.8864 0.0515 0
59320.5 3.6853 0.0549 0
59321.5 2.6243 0.0483 0
59322.5 2.8233 0.0517 0
59323.5 2.5657 0.0500 0
59324.5 2.8004 0.0663 0
59325.5 1.9575 0.0394 0
59326.5 1.8841 0.0298 0
59327.5 1.7251 0.0273 0
59328.5 1.4979 0.0237 0
59329.5 1.5204 0.0251 0
59330.5 1.2119 0.0249 0
59331.5 1.8211 0.0300 0
59332.5 1.8420 0.0288 0
59333.5 1.9791 0.0296 0
59334.5 2.2167 0.0294 0
59335.5 2.8600 0.0338 0
59336.5 2.2754 0.0287 0
59337.5 1.9592 0.0275 0
59338.5 1.9495 0.0265 0
59339.5 2.3245 0.0297 0
59340.5 1.6829 0.0250 0
59341.5 1.9225 0.0273 0
59342.5 2.9095 0.0321 0
59343.5 2.8827 0.0330 0
59344.5 2.7299 0.0320 0
59345.5 2.7991 0.0327 0
59346.5 2.4926 0.0315 0
59347.5 2.5273 0.0336 0
59348.5 2.6830 0.0349 0
59349.5 2.0228 0.0452 0
59350.5 2.0643 0.0318 0
59351.5 2.6033 0.0404 0
59352.5 2.1940 0.0397 0
59353.5 2.7729 0.0489 0
59354.5 2.7234 0.0511 0
59355.5 3.1901 0.0546 0
59356.5 3.0968 0.0578 0
59357.5 3.4449 0.0595 0
59358.5 3.0191 0.0624 0
59386.5 4.0472 0.0798 0
59387.5 2.8191 0.2238 0
59389.5 2.6940 0.1295 0
59390.5 4.0371 0.0663 0
59391.5 3.5667 0.0895 0
59392.5 3.5978 0.0547 0
59393.5 3.2377 0.0534 0
59394.5 3.3121 0.0527 0
59395.5 2.5185 0.0491 0
59396.5 2.1854 0.0404 1
59397.5 2.1248 0.0392 1
59398.5 3.4799 0.0454 0
59399.5 3.9008 0.0391 0
59400.5 2.4207 0.0298 0
59401.5 2.6753 0.0321 0
59402.5 2.7098 0.0344 0
59403.5 2.5937 0.0348 0
59404.5 2.2546 0.0321 0
59405.5 2.8857 0.0387 0
59406.5 2.8221 0.0432 0
59407.5 2.8566 0.0380 0
59408.5 2.7644 0.0390 0
59409.5 2.4382 0.0356 0
59410.5 2.4776 0.0383 0
59411.5 2.9153 0.0393 0
59412.5 2.5942 0.0402 0
59413.5 2.5409 0.0373 0
59414.5 3.4445 0.0352 0
59415.5 2.9950 0.0335 0
59416.5 3.0963 0.0328 0
59417.5 3.0824 0.0336 0
59418.5 2.8838 0.0467 0
59419.5 3.2271 0.0607 0
59420.5 2.8007 0.0505 0
59421.5 3.0232 0.0385 0
59422.5 3.0460 0.0364 0
59423.5 2.3809 0.0319 1
59424.5 2.1970 0.0317 1
59425.5 2.3839 0.0392 0
59426.5 3.0687 0.0483 0
59427.5 3.2251 0.0524 0
59428.5 3.3512 0.0600 0
59429.5 2.8690 0.0536 0
59430.5 2.4227 0.0536 0
59431.5 3.6359 0.0803 0
59459.5 1.6312 0.0520 1
59460.5 1.4776 0.0439 1
59461.5 1.6230 0.0427 1
59462.5 1.4358 0.0404 1
59463.5 1.5201 0.0389 1
59464.5 1.5366 0.0397 1
59465.5 1.7110 0.0393 1
59466.5 1.5918 0.0391 1
59467.5 1.5815 0.0380 1
59468.5 1.6338 0.0400 1
59469.5 1.4644 0.0375 1
59470.5 1.3806 0.0554 1
59471.5 1.7180 0.0317 1
59472.5 1.5975 0.0289 1
59473.5 1.3786 0.0258 1
59474.5 1.6516 0.0243 1
59475.5 2.0296 0.0302 1
59476.5 2.2957 0.0311 1
59477.5 1.7301 0.0288 1
59478.5 1.4075 0.0267 1
59479.5 1.3707 0.0242 1
59480.5 1.1821 0.0231 1
59481.5 1.4790 0.0262 1
59482.5 1.4618 0.0265 1
59483.5 1.6408 0.0292 1
59484.5 1.2720 0.0260 1
59485.5 1.1400 0.0279 1
59486.5 1.1621 0.0222 1
59487.5 1.1468 0.0211 1
59488.5 1.1521 0.0218 1
59489.5 1.0661 0.0207 1
59490.5 1.1754 0.0225 1
59491.5 1.1811 0.0225 1
59492.5 1.2389 0.0248 1
59493.5 1.3218 0.0271 1
59494.5 1.3885 0.0371 1
59495.5 1.2989 0.0274 1
59496.5 1.2069 0.0255 1
59497.5 1.1334 0.0241 1
59498.5 1.2090 0.0258 1
59499.5 1.3719 0.0283 1
59500.5 1.2309 0.0356 1
59501.5 1.7105 0.0752 1
59502.5 1.8855 0.0650 1
59504.5 1.5526 0.1020 1
59532.5 1.7481 0.0497 1
59533.5 1.4631 0.0420 1
59534.5 1.3987 0.0404 1
59535.5 1.2723 0.0464 1
59536.5 1.1569 0.0358 1
59537.5 1.3142 0.0354 1
59538.5 1.2155 0.0352 1
59539.5 1.3625 0.0351 1
59540.5 1.4362 0.0385 1
59541.5 1.3016 0.0355 1
59542.5 1.1461 0.0320 1
59543.5 1.1077 0.0402 1
59544.5 0.9937 0.0369 1
59545.5 1.1370 0.0259 1
59546.5 1.1683 0.0236 1
59547.5 1.1734 0.0217 1
59548.5 1.1256 0.0229 1
59549.5 1.2036 0.0234 1
59550.5 1.1364 0.0352 1
59551.5 1.1699 0.0229 1
59552.5 1.2153 0.0243 1
59553.5 1.4928 0.0245 1
59554.5 1.5365 0.0427 1
59555.5 1.4897 0.0237 1
59556.5 1.4434 0.0281 1
59557.5 1.2451 0.0228 1
59558.5 1.3466 0.0234 1
59559.5 1.3970 0.0229 1
59560.5 1.6889 0.0261 1
59561.5 1.4224 0.0239 1
59562.5 1.6217 0.0266 1
59563.5 1.4788 0.0313 1
59564.5 1.1964 0.0305 1
59565.5 1.5287 0.0281 1
59566.5 1.6619 0.0324 1
59567.5 1.8862 0.0429 1
59568.5 1.5966 0.0281 1
59569.5 1.2792 0.0245 1
59570.5 1.2568 0.0257 1
59571.5 1.4869 0.0277 1
59572.5 1.2337 0.0271 1
59573.5 1.5684 0.0425 1
59574.5 1.6159 0.0412 1
59575.5 1.4596 0.0422 1
59576.5 1.5167 0.0434 1
59577.5 1.7736 0.0698 1
59606.5 1.8084 0.0484 1
59607.5 1.5123 0.0401 1
59608.5 1.3749 0.0394 1
59609.5 1.4006 0.0372 1
59610.5 1.6346 0.0399 1
59611.5 1.4897 0.0367 1
59612.5 1.5188 0.0382 1
59613.5 1.4383 0.0367 1
59614.5 1.2918 0.0375 1
59615.5 1.3525 0.0392 1
59616.5 1.2136 0.0378 1
59617.5 1.3077 0.0262 1
59618.5 1.2219 0.0264 1
59619.5 1.0800 0.0255 1
59620.5 1.1686 0.0263 1
59621.5 1.2849 0.0268 1
59622.5 1.1638 0.0232 1
59623.5 1.1784 0.0250 1
59624.5 1.1173 0.0232 1
59625.5 1.0205 0.0223 1
59626.5 1.1084 0.0224 1
59627.5 1.1214 0.0232 1
59628.5 1.1460 0.0213 1
59629.5 1.2704 0.0228 1
59630.5 1.1848 0.0215 1
59631.5 0.9805 0.0208 1
59632.5 1.0915 0.0208 1
59633.5 1.0320 0.0214 1
59634.5 1.0779 0.0214 1
59635.5 1.1375 0.0225 1
59636.5 1.0832 0.0307 1
59638.5 1.2392 0.0251 1
59639.5 1.1673 0.0324 1
59640.5 1.2626 0.0305 1
59641.5 1.2874 0.0261 1
59642.5 1.2411 0.0261 1
59643.5 1.3175 0.0310 1
59644.5 1.2901 0.0343 1
59645.5 1.4801 0.0420 1
59646.5 1.4038 0.0391 1
59647.5 1.3171 0.0379 1
59648.5 1.3047 0.0406 1
59649.5 1.2198 0.0414 1
59650.5 1.2581 0.1156 1
59656.5 1.3838 0.0358 1
59657.5 1.4480 0.0471 1
59677.5 1.1261 0.0514 1
59678.5 1.1663 0.0377 1
59679.5 1.1706 0.0360 1
59680.5 1.1986 0.0366 1
59681.5 1.2196 0.0346 1
59682.5 1.3431 0.0367 1
59683.5 1.3626 0.0352 1
59684.5 1.4397 0.0364 1
59685.5 1.4066 0.0344 1
59686.5 1.3178 0.0348 1
59687.5 1.2010 0.0349 1
59688.5 1.1028 0.0527 1
59689.5 1.2210 0.0312 1
59690.5 1.2731 0.0264 1
59691.5 1.1608 0.0233 1
59692.5 1.2130 0.0224 1
59693.5 1.2485 0.0208 1
59694.5 1.3316 0.0255 1
59695.5 1.4629 0.0260 1
59696.5 1.4087 0.0266 1
59697.5 1.3177 0.0244 1
59698.5 1.3875 0.0249 1
59699.5 1.3860 0.0236 1
59700.5 1.3844 0.0239 1
59701.5 1.3706 0.0227 1
59702.5 1.3115 0.0227 1
59703.5 1.3065 0.0219 1
59704.5 1.2090 0.0220 1
59705.5 1.2991 0.0220 1
59706.5 1.3152 0.0230 1
59707.5 1.3644 0.0226 1
59708.5 1.3030 0.0234 1
59709.5 1.3714 0.0232 1
59710.5 1.4010 0.0253 1
59711.5 1.3773 0.0260 1
59712.5 1.3588 0.0274 1
59713.5 1.7003 0.0455 1
59714.5 1.5202 0.0283 1
59715.5 1.3471 0.0261 1
59716.5 1.3746 0.0419 1
59717.5 1.5188 0.0310 1
59718.5 1.4326 0.0720 1
